Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,68.20999908447266,68.20999908447266,67.5,68.06999969482422,63.10149002075195,877800
2018-01-03,67.98999786376953,68.91000366210938,67.97000122070312,68.9000015258789,63.870906829833984,778800
2018-01-04,69.02999877929688,69.63999938964844,69.02999877929688,69.36000061035156,64.2973403930664,796500
2018-01-05,69.5,69.54000091552734,69.04000091552734,69.2300033569336,64.17684936523438,666800
2018-01-08,69.19999694824219,69.58999633789062,68.8499984741211,69.4800033569336,64.40861511230469,554700
2018-01-09,69.55999755859375,69.87000274658203,69.37999725341797,69.5,64.42713165283203,687600
2018-01-10,69.30999755859375,69.4000015258789,68.6500015258789,69.0,63.963600158691406,784900
2018-01-11,68.81999969482422,69.9800033569336,68.5999984741211,69.97000122070312,64.86280822753906,880900
2018-01-12,70.11000061035156,70.79000091552734,70.05000305175781,70.45999908447266,65.3170394897461,847700
2018-01-16,70.87999725341797,71.48999786376953,70.12000274658203,70.54000091552734,65.39122009277344,940100
2018-01-17,71.0,71.23999786376953,70.69999694824219,71.0199966430664,65.83617401123047,957200
2018-01-18,70.83999633789062,71.27999877929688,70.73999786376953,71.11000061035156,65.91960906982422,1022100
2018-01-19,71.54000091552734,75.16000366210938,71.2300033569336,71.91000366210938,66.66121673583984,1222000
2018-01-22,71.94999694824219,72.66000366210938,71.5,72.6500015258789,67.34719848632812,794700
2018-01-23,72.5,72.7699966430664,72.19000244140625,72.61000061035156,67.31011962890625,856000
2018-01-24,72.75,73.1500015258789,72.12000274658203,72.56999969482422,67.2730484008789,620100
2018-01-25,72.91999816894531,73.55000305175781,72.36000061035156,73.23999786376953,67.89412689208984,709400
2018-01-26,73.5,74.44000244140625,73.37999725341797,74.41000366210938,68.97876739501953,804400
2018-01-29,74.06999969482422,74.4800033569336,73.2300033569336,73.41000366210938,68.0517349243164,791500
2018-01-30,72.83999633789062,73.5199966430664,72.5999984741211,73.06999969482422,67.7365493774414,835900
2018-01-31,73.26000213623047,73.98999786376953,72.08999633789062,72.26000213623047,66.98567962646484,1638300
2018-02-01,72.5,75.68000030517578,72.5,74.83999633789062,69.3773422241211,1817600
2018-02-02,74.94999694824219,76.80999755859375,74.6500015258789,75.66000366210938,70.13751220703125,2171800
2018-02-05,75.22000122070312,76.16999816894531,72.61000061035156,72.66000366210938,67.35647583007812,2214300
2018-02-06,71.6500015258789,71.8499984741211,69.69000244140625,71.33000183105469,66.12355041503906,2295200
2018-02-07,71.2699966430664,72.86000061035156,71.12000274658203,71.79000091552734,66.54998779296875,1748800
2018-02-08,71.73999786376953,72.1500015258789,70.20999908447266,70.23999786376953,65.11309814453125,1495000
2018-02-09,70.9800033569336,71.30000305175781,68.37999725341797,70.81999969482422,65.65076446533203,1725200
2018-02-12,71.2699966430664,72.5999984741211,71.0,71.93000030517578,66.67974853515625,1040500
2018-02-13,71.44999694824219,72.94999694824219,71.43000030517578,72.7699966430664,67.45841979980469,987200
2018-02-14,72.16999816894531,73.51000213623047,71.95999908447266,73.30999755859375,68.15571594238281,1369000
2018-02-15,73.88999938964844,74.83000183105469,73.18000030517578,74.7300033569336,69.47588348388672,1302700
2018-02-16,74.54000091552734,75.9000015258789,74.37000274658203,75.2300033569336,69.94073486328125,955500
2018-02-20,75.02999877929688,75.91000366210938,74.51000213623047,74.7300033569336,69.47588348388672,1170000
2018-02-21,75.0199966430664,76.3499984741211,74.9000015258789,75.18000030517578,69.89424896240234,1011400
2018-02-22,75.56999969482422,76.04000091552734,74.87000274658203,75.05000305175781,69.77336883544922,704600
2018-02-23,75.12999725341797,75.95999908447266,74.80000305175781,75.93000030517578,70.59150695800781,443500
2018-02-26,76.25,76.61000061035156,75.55000305175781,76.26000213623047,70.89830780029297,1014100
2018-02-27,76.37000274658203,76.62000274658203,75.7300033569336,75.75,70.4241714477539,813700
2018-02-28,75.77999877929688,76.68000030517578,74.55999755859375,74.58000183105469,69.33641815185547,1001300
2018-03-01,74.5,74.70999908447266,72.44000244140625,73.2699966430664,68.11853790283203,1520100
2018-03-02,72.75,73.75,72.27999877929688,73.51000213623047,68.3416748046875,910100
